bugName	pval	p1M	p6M	p1Y	s1M	s6M	s1Y	Adjustedpval	Adjustedp1M	Adjustedp6M	Adjustedp1Y
Janthinobacterium sp. SNU WT3	0.112930642431653	0.170320149371288	0.488513896476257	0.223885236554713	-0.107799152727569	0.0614926077819624	0.126780551610377	0.165173781970981	0.225680279538287	0.671023243758509	0.437529559490313
Brevibacterium siliguriense	0.112957220308747	0.0171140143998837	0.165385510816294	0.339581107111578	-0.158835515280328	-0.10358142623735	-0.0832032900994462	0.165175453430534	0.0331748696208587	0.3386986777802	0.566317336821414
Enterococcus gilvus	0.113074610450826	0.0585851330656797	0.381502452566024	0.0373779404796444	-0.1217989026169	-0.0628308459790543	-0.176101502487974	0.165309887498348	0.0914987624166724	0.579391236427447	0.130839176994372
Pseudomonas orientalis	0.11317057565229	0.0255370921458588	0.991733256890455	0.492666486812614	-0.137357173531282	0.000711256473220494	-0.0552012965686993	0.165412945821736	0.0459484790788769	0.995626350790154	0.696572197970521
Prochlorococcus sp. MIT 0801	0.113273210375547	0.0200658429990066	0.120646657231196	0.279724657838109	-0.208591351518884	-0.155599175654678	-0.126017805925275	0.165492240086564	0.0377265733745076	0.273491233813402	0.504592202222411
Methanocaldococcus infernus	0.113275794146101	0.0356404266850553	0.736767347244746	0.57079295046943	-0.177053800385178	0.0314536002414136	-0.0618752101408244	0.165492240086564	0.0603989903164795	0.847240631678726	0.754617308815801
Rhodococcus opacus	0.113321178751687	0.0219367131002936	0.808780109370598	0.761423999812628	-0.128607378314239	-0.0151586448983945	-0.0222646830478805	0.165521307875271	0.0406078327405708	0.892653533449938	0.883680503314788
Candidatus Uzinura diaspidicola	0.113585605230537	0.0298726651325926	0.0638397222649729	0.408449030031454	-0.168114843092436	-0.161150072170816	-0.0831743951328466	0.165870231699372	0.0521486794008216	0.17633992190078	0.627060993149944
Geobacillus sp. C56-T3	0.113803185389691	0.03762349091194	0.0537083981915841	0.542712901466861	-0.143510701166894	-0.150183201297271	-0.0547882089399968	0.166121038399016	0.0632316123142181	0.155915215849864	0.733988684232262
Tannerella forsythia	0.113808515527752	0.874380792615154	0.393514299359365	0.0287658482770128	-0.0115024628552532	0.0702043655723095	0.21277139579	0.166121038399016	0.895902314175262	0.59158317114788	0.109242934918667
Pandoraea faecigallinarum	0.113932125186508	0.108765021480971	0.508998943091821	0.39186583357682	-0.119182867882193	0.0552261729003749	0.0838528030158959	0.166239096880582	0.153381118240484	0.688072211312511	0.614383564280027
Unclassified Helicobacteraceae Family	0.113940594428006	0.0916056937644028	0.727471765660123	0.34256105143958	-0.139540028933142	0.0321793428553588	0.102438110159323	0.166239096880582	0.133024905032655	0.841353810542624	0.568537390656782
Hoeflea sp. IMCC20628	0.114036861592902	0.181235059018624	0.0247780381149438	0.117294541623684	-0.0925585122406131	-0.177382648898863	-0.143417169127082	0.166342178612827	0.238054302845255	0.0912180156000255	0.286788687238027
Candidatus Blochmannia floridanus	0.114350727202366	0.0612466585172321	0.134022143073793	0.0434562626303581	-0.148413507707358	-0.13370092317283	-0.211742874920047	0.166762547148477	0.0951293471444403	0.292846499704311	0.144794750908951
[Clostridium] scindens	0.114520099747734	0.425020816509782	0.0704808956354599	0.0359552439423199	-0.0581596163815426	-0.150539796543649	-0.204900974110665	0.166972053830665	0.492696391005806	0.188821343340213	0.127791162119017
Bordetella avium	0.114582861403253	0.0217152839434913	0.164801086304429	0.147833426861811	-0.163422650310649	-0.11075661524171	-0.13501472370709	0.167026061044383	0.0402566525632409	0.337714816806867	0.334706500566182
Bordetella bronchialis	0.114613716534588	0.149684678346348	0.706054716859978	0.203872237630464	-0.102449657419736	0.0302252241045195	0.119722346390423	0.167033544698298	0.202451758961195	0.826845581287828	0.412958924258338
Pseudohalocynthiibacter aestuariivivens	0.114682943027896	0.0209083923656578	0.315688955253316	0.134701044757472	-0.185026294525855	-0.0896262500723584	-0.156771776971659	0.167096933368444	0.0389698884936574	0.519924117386902	0.313754872544843
Thermococcus siculi	0.115063300596112	0.460619248636911	0.084493631419484	0.0324295479974814	0.0738682941096526	0.196705933750817	0.286474245199855	0.167613520428702	0.527133198443033	0.214542400664697	0.119120560891151
Desulfoglaeba alkanexedens	0.115233412545444	0.0203770163791069	0.772151082230215	0.590464324288334	-0.162914120332511	-0.0227030400752302	-0.049431557323038	0.167823678194688	0.038189998374003	0.867234370114669	0.770394228410769
Intestinimonas butyriciproducens	0.115341052174192	0.753853605535886	0.0272004695825175	0.187291377805532	0.032126654641209	0.26006299830191	0.179804636650521	0.167942778659013	0.791771844468712	0.0975326827019112	0.394434839329191
Oxynema sp. AP17	0.11549517938396	0.0637385051156562	0.0490792138032614	0.0975844048750012	-0.131676374336521	-0.158302350018272	-0.15524864558848	0.168129498973198	0.0981778586862123	0.146808113513763	0.252073637732004
Unclassified Pectobacterium Genus	0.115566198253717	0.123517921675338	0.0336342634006347	0.957924171190787	-0.0683982300629326	-0.107897572876272	-0.00309338265890989	0.168195179618924	0.171467589431305	0.112999823422954	0.982587200712837
Corynebacterium resistens	0.115936121826567	0.167510705761302	0.283571917360931	0.287244755625318	-0.0844936787361339	0.0739988952524094	-0.0858071864447012	0.168695759610514	0.222590619151457	0.482091815391777	0.512604408637213
Nostoc carneum	0.116526294989744	0.614938279339473	0.261181270908912	0.019399028786275	0.0434418298665548	0.109266844102512	0.268019347553674	0.169483583740595	0.671386883999754	0.457227627585519	0.0820698976795242
Aeromonas sp. ASNIH4	0.116538067716248	0.0387936622215567	0.550080027319509	0.621999111667678	-0.21292483071724	-0.0688465326089929	0.0663972283464922	0.169483583740595	0.0648792280367728	0.717286959910719	0.791546586551029
Unclassified Planctopirus Genus	0.116555849243224	0.0402364252622098	0.418392640246469	0.624899770466737	-0.186950339909576	-0.0826280834653716	0.0583353392604208	0.169483583740595	0.0669301602594237	0.613882016665289	0.793372259904396
Methanohalophilus portucalensis	0.116629520347804	0.0410873212453859	0.261354310605299	0.0534109523943466	-0.1413546703331	-0.087187992005479	-0.176743123148964	0.169552743483017	0.0680492385023045	0.457352436828567	0.166594968707439
Corynebacterium sp. 2184	0.116687271390557	0.0898502824403466	0.419999112055822	0.675209551048883	-0.144123805901783	0.0770007997273614	0.046717059795391	0.169598733305792	0.131003083558063	0.614905348165575	0.828712687495793
Unclassified Croceicoccus Genus	0.116736629472162	0.0240663468714413	0.109846458587779	0.579721592357852	0.0726724428032281	0.0579446193055453	0.023324981903831	0.169632506554536	0.0437900971093136	0.256416188305621	0.762797452878789
Arcobacter skirrowii	0.116790717238347	0.134556193359911	0.366742714522569	0.0213245983567674	-0.0980862296961377	-0.0667831446990015	-0.202206196337462	0.169671829324034	0.184698355459577	0.567594658748705	0.0879809032584802
Pelistega sp. NLN63	0.11681594531995	0.126400875181135	0.0389725328052652	0.0803368408875263	-0.110262522923152	-0.168453246288824	-0.165558014225328	0.169671829324034	0.174938091285542	0.125726591176052	0.221814389763434
Sphingopyxis alaskensis	0.11690302757735	0.0261915714475175	0.380773542474214	0.101377607091015	-0.199582694036653	-0.0873265021143389	-0.191311471578884	0.169735171558511	0.0468377340941645	0.579148382569624	0.25787159437879
Variovorax sp. PMC12	0.116911829747647	0.0240312675898756	0.657185921444501	0.978167851442083	-0.158668299427957	-0.0348703195190419	-0.00251570685450284	0.169735171558511	0.043763054326599	0.796701619487677	0.990831699776149
Borrelia anserina	0.11709832302609	0.413246316141586	0.148982266242065	0.0225339249133429	-0.064757244162672	-0.12856259930907	-0.238443809879293	0.16996792796858	0.481712722495684	0.31555474134898	0.0913453860095184
Pseudoalteromonas aliena	0.117225398668732	0.0846758573763362	0.244657472070377	0.0295810678779747	-0.141819679701163	-0.107261616488637	-0.236477819882456	0.170114355073686	0.124464693934343	0.43948873822275	0.111426597911582
Formosa sp. L2A11	0.117404333796256	0.0797088781326001	0.158693965434843	0.0343284966029968	-0.11487782868904	-0.104135679360413	-0.184221107972729	0.170335957031475	0.118180240774682	0.329884318672814	0.123756989084448
Bartonella ancashensis	0.117663875455353	0.024846728537123	0.771759850630534	0.221047891203776	-0.183679780236949	-0.0264829096061408	-0.131294651026102	0.170674381775087	0.0449581095347106	0.867043516875202	0.43394347203063
Rhodococcus sp. S2-17	0.117934144368131	0.167653360801118	0.429684801644893	0.269123896992416	-0.106429366744445	0.0687684370345895	0.112820085110256	0.171028212042573	0.222691946214452	0.621879452168918	0.491862295283741
Desulfosarcina widdelii	0.117963553139644	0.0190823423437983	0.214671075251233	0.64177247312953	-0.158088749481673	-0.0935731954967104	-0.0408650929222845	0.171032666686503	0.0362129547576347	0.403377882720343	0.80452440298134
Weissella cibaria	0.118103090121651	0.0228530770549479	0.302872261421975	0.126713753853481	-0.200111424958038	-0.100344508028559	-0.173693873976035	0.171187761721985	0.0419705549759139	0.505227964468098	0.302652096505178
Pseudomonas sp. LG1D9	0.118123246115832	0.540124951639987	0.275803096850216	0.0734130108463888	-0.0468986393130065	0.0947809815542962	0.183348529569734	0.171187761721985	0.601744970998469	0.473200874754374	0.207641155242356
Polaribacter sp. L3A8	0.118206138324536	0.0281770636919099	0.186938136339126	0.0967337260402968	-0.126268375888631	-0.084927012998859	-0.125272196270254	0.17126967029887	0.0497098211397074	0.367179033591488	0.25029336251853
Minicystis rosea	0.118297038267636	0.0671129703901504	0.532485732870477	0.796872877026546	-0.105478387519591	0.0404107052649792	0.0194850070707157	0.171363142206118	0.102476282556698	0.70513098475956	0.904543342669182
Unclassified Chitinophaga Genus	0.118744746247282	0.599769809291698	0.0608430590905616	0.342663281033361	-0.044735490361211	0.182503867152935	0.107080479983515	0.171950973912031	0.656887672367747	0.170712246141298	0.568537390656782
Hymenobacter sp. BT182	0.118755792731053	0.0287421728132058	0.826877728984722	0.959191391911826	-0.1376864415845	-0.0154110867273735	0.00422157950876713	0.171950973912031	0.0504873330400213	0.903152635006792	0.983074222025359
Pedobacter ginsengisoli	0.11889790045298	0.0339586227339479	0.0717390951720951	0.613746911031225	-0.165814568715811	-0.158731245289734	-0.0515417856878835	0.172080110611238	0.0580252361983529	0.19122040692876	0.785257831351137
Vibrio sp. HDW18	0.118900406601198	0.228047281846	0.0185273075705761	0.223742013448454	-0.0742728216501438	-0.166653029063205	-0.0994762728592525	0.172080110611238	0.291122281955558	0.0748875359840902	0.437512988658315
Bartonella grahamii	0.118924474349128	0.0813160183817636	0.985264833434953	0.0629235772593561	-0.164086492435865	-0.00192947138929942	-0.228175876125004	0.172080110611238	0.120251915337793	0.992596252789434	0.186832421348008
Xenorhabdus poinarii	0.119037732409678	0.3436805112803	0.0224868515517828	0.147488660104386	-0.0630985983266793	-0.173823701001404	-0.127503035198477	0.172200507162583	0.412162740582506	0.0854974320710056	0.334307629569942
Unclassified Acidovorax Genus	0.119060714068371	0.0864493398057237	0.933436721018278	0.319101293763406	-0.116375881552243	-0.00637740749594355	0.0893469185459901	0.172200507162583	0.126555909084393	0.966909178063085	0.545758177956165
Pseudoalteromonas atlantica	0.119129099024821	0.0275830174797734	0.808582768475555	0.198809749644128	-0.155203003325902	-0.0189970792810013	-0.118345160663673	0.172261048556488	0.0487943654354805	0.892653533449938	0.407406284060892
Acinetobacter sp. dk386	0.119186189212095	0.0201626596906153	0.137191811175454	0.407668646895467	-0.200083598721112	-0.143245162641232	-0.0928201413566825	0.17226885811697	0.0378647518886222	0.297669101828733	0.626787364450317
Arcobacter molluscorum	0.119187554591861	0.0615409795013723	0.278248986658826	0.0379918339080754	-0.171604291306385	-0.111589237321437	-0.251955895518195	0.17226885811697	0.095540789118315	0.476013940822554	0.132147278735427
Gemmataceae bacterium PX52	0.119330427955164	0.397063503002765	0.164319006744629	0.197308387666611	-0.0614131103826655	0.114756936569688	0.124392255445966	0.172436982452345	0.465522727658415	0.337472368690581	0.406204431708135
Amycolatopsis japonica	0.119428469765276	0.757220946050203	0.19743232617666	0.0565461320123737	-0.0259877798461338	0.12326697236485	0.21462272609994	0.172540263104717	0.794665937887851	0.380227024374623	0.173539972253476
Armatimonadetes bacterium Uphvl-Ar2	0.119563059973006	0.120785171045961	0.278517825362968	0.917353013168691	-0.109747117504432	0.0867381517034086	0.00969058917711276	0.172696288137166	0.168141243466767	0.47634836921441	0.963262813659404
Nocardioides dokdonensis	0.119800613348999	0.116753952841421	0.512200304409422	0.383736647757738	-0.103434859792403	0.0487498615308192	0.0759316656582483	0.17300093019533	0.163475672650321	0.690232159542392	0.607206760518259
Leadbetterella byssophila	0.119888698731343	0.0298534713489209	0.0847440966315899	0.592593145505607	-0.144470700527719	-0.128471320416456	-0.0461255643993465	0.173081649491384	0.052136735931733	0.214971938877166	0.771283405225495
Unclassified Aerococcaceae Family	0.119922056783097	0.025421495024896	0.710732713548137	0.975983436397441	0.0734914621628361	0.0133575775485433	-0.00125037064084931	0.173081649491384	0.0458565982523174	0.82893287388319	0.989919186812925
Pectobacterium versatile	0.119936467925966	0.0943001355839008	0.554315408644096	0.0314507466119804	0.139314874594822	0.0550237481744066	0.236628905715545	0.173081649491384	0.136269248937683	0.720008174028774	0.11604610710125
Histophilus somni	0.12005653526172	0.0319978037150335	0.204304172627859	0.0839651596387888	-0.137774846078228	-0.0906154576087696	-0.144052968463765	0.173216427458255	0.0552055625200392	0.389190758886863	0.228378474609153
Acidisarcina polymorpha	0.120201786511356	0.01757908774731	0.240750339951881	0.263853490300899	-0.161605263964581	-0.0893042778642328	-0.0995017039983602	0.173387472591015	0.0338649053192024	0.435375301489144	0.486262344391823
Streptomyces griseochromogenes	0.120252266728816	0.423605212431365	0.145954694815405	0.20695848679369	-0.0543929637357987	0.112749979233226	0.114396383567368	0.173421767740824	0.491581888765061	0.310596297412939	0.417388605134968
Cloacibacillus porcorum	0.120496353575352	0.498229958995834	0.0655159283412417	0.546290193287225	-0.0558294089790374	0.173685207355735	0.0659502399339367	0.173735195408157	0.562403155522153	0.179141237325484	0.737088825100196
Thiomicrospira cyclica	0.120728867956685	0.0199720092201034	0.380724557142815	0.807611408392043	-0.203182982352348	-0.0851142653334052	-0.0275466324634095	0.174031802111145	0.0375905644746748	0.579148382569624	0.90899055740334
Chthonomonas calidirosea	0.120806016940095	0.0213122495059352	0.191241165742661	0.172480342879415	-0.181896906954427	-0.115331527931202	-0.140737141877025	0.17410436618042	0.039599927980413	0.371832374351149	0.372617214457392
Chlorobaculum parvum	0.120890572224507	0.0181324331957272	0.565674005582992	0.538253512287812	-0.156111849695597	-0.0422421102033674	-0.0529346592900045	0.174187569564222	0.0347658757523036	0.728994376859937	0.73087481199048
Corynebacterium marinum	0.121506093256875	0.0269685641530464	0.718922360431961	0.962831685617477	-0.160628799669069	-0.0291391228264869	0.00441072180122426	0.175035618813254	0.0480070338205324	0.83518458115298	0.984046107396899
Actinomyces gaoshouyii	0.121631392465938	0.150334885457429	0.0229287732046499	0.667794872049871	0.104980446285711	0.190019716950491	0.0412983925246781	0.175177259408693	0.203178927400738	0.0867278683846587	0.823202672507747
Microbulbifer sp. ALW1	0.121833642866067	0.0312489135187719	0.26327477719637	0.0822467632238	-0.137951747861502	-0.0801131596178557	-0.146249608647803	0.175429640082536	0.0541581116602362	0.459969438556155	0.225173052434805
Desulfuromonas soudanensis	0.12200862608666	0.0419483337390667	0.994867035412327	0.717427185199841	-0.132924927528719	-0.000469430924189614	0.0308885957996298	0.175605227930103	0.0692104876274135	0.997016439501181	0.857058892694585
Unclassified Aeromicrobium Genus	0.122033519785598	0.472778491615311	0.0928277600273623	0.307982514233115	-0.0604207911829836	0.160890175771614	0.113361091722004	0.175605227930103	0.538446777367561	0.229309169559815	0.534475993998524
Paracoccus sp. BM15	0.12203670983193	0.0261765970158395	0.960508042811148	0.472350273109205	-0.156334197427341	-0.00387879170781315	-0.0659396606246694	0.175605227930103	0.0468294272784743	0.979468212252986	0.67923885597236
Spiroplasma sp. BIUS-1	0.122176350733193	0.0537357933357071	0.451263127647469	0.048140516294092	-0.173927204447271	-0.0759339604403993	-0.235127281139069	0.175767217913459	0.085050022403627	0.639568474671031	0.155379976547631
Salinigranum rubrum	0.122415654728845	0.0544918565175921	0.323702540985995	0.55468654593689	-0.150163373473172	-0.0867525310675595	0.0606840162618473	0.176072483235685	0.0860788412126595	0.52658424377832	0.743787943607778
Chryseobacterium camelliae	0.122472941392938	0.0177106588012106	0.510061291624558	0.393213240392501	-0.146638130132662	-0.0451300328569156	-0.0682811202869658	0.176101856639786	0.0340744704656655	0.688778961906817	0.615455961221717
Mycolicibacter sinensis	0.122490312048339	0.0790355120281079	0.779301294895171	0.346915957807343	-0.115502965743871	-0.0207244966402096	0.081650729869389	0.176101856639786	0.117351144755213	0.872247950542785	0.57188432861742
Methylobacterium nodulans	0.122536844617318	0.0255246615985395	0.164656525107507	0.787494914147372	-0.167335484926489	-0.116990711451475	-0.026412357607943	0.176129762936003	0.0459484790788769	0.337714816806867	0.899536246847435
Corynebacterium humireducens	0.122753402648106	0.0215452417463067	0.217720440843994	0.72767683140905	-0.139305854659475	-0.0837279794171404	-0.027563657046289	0.176401990882231	0.039975657114433	0.407442969510742	0.863268787572228
Hymenobacter jejuensis	0.122895872815232	0.021674256977914	0.14299115701011	0.235493231859043	-0.167799245258223	-0.1198565667925	-0.113213392042707	0.176567654438521	0.0401920687648697	0.306160426516207	0.453123865983001
Unclassified Methanomicrobiales Order	0.122950763896086	0.544838667074275	0.0568056971035165	0.640333579628883	-0.0330949919418267	0.118840062520061	0.0336958946746872	0.176607445419417	0.606372288599887	0.162652644175589	0.803851974890773
Microbacterium amylolyticum	0.123569905419674	0.018124592955567	0.538029275700865	0.451035716897274	-0.179289512256566	-0.0519669630077907	-0.0743925043308664	0.177457533347051	0.0347611065131282	0.709114636177504	0.661777213179145
Serinicoccus marinus	0.123608309476601	0.824827702343844	0.179250687152791	0.0558743500406254	-0.0173299846465823	0.120061669362291	0.201302533382096	0.177473438368571	0.853206610229519	0.357651514000795	0.172292511473799
Streptomyces galilaeus	0.123765531284923	0.0257692084925375	0.540597517388528	0.967449304893793	-0.183474705781548	-0.0561977541046027	0.00437885739129048	0.177607286801251	0.0462663090822611	0.710368328191239	0.98690163147664
Haliscomenobacter hydrossis	0.123790225861222	0.065808757845665	0.847295524689013	0.50076566883334	-0.130915138202913	0.0153325450227867	0.0627463393534122	0.177607286801251	0.100864308107092	0.913705934462048	0.703001246973775
Caulobacter segnis	0.123800795007632	0.0433888072675141	0.7081869154149	0.854888606938924	-0.154756125845098	0.0320931560786792	-0.0183422300641297	0.177607286801251	0.0710993980305921	0.82810349142099	0.932736326186386
Burkholderia pseudomallei	0.123810931221014	0.0256184883033539	0.937429363209473	0.579791842841038	-0.141898690271121	-0.00555291814481772	-0.0458155983918273	0.177607286801251	0.0460593751500498	0.96829430327379	0.762797452878789
Vagococcus sp. MN-17	0.123898920025125	0.066943228237261	0.250160219336568	0.0378251661938523	-0.108053463899298	-0.076294339690848	-0.162684625505918	0.177694255000698	0.10231332647041	0.44544569903254	0.131850042545828
Actinomyces tangfeifanii	0.12401811986614	0.348180546749306	0.046951553668269	0.058263535603498	-0.0497194250096866	-0.120069653200219	-0.133539406197915	0.177825937383686	0.416405979850827	0.142606897741485	0.177219391198649
Cycloclasticus zancles	0.124063636115199	0.018711616472018	0.477154289918169	0.283998150331176	-0.201381618810479	-0.067135111402954	-0.117756497460493	0.177851932214593	0.0356343804602008	0.661254792729105	0.509330016086898
Unclassified Cohnella Genus	0.12409274142371	0.0174123949026104	0.303276175852505	0.336171753941152	-0.171874652182619	-0.0824443907503644	-0.0896727597614941	0.177854394792666	0.033623577905903	0.505771824855204	0.562654476828309
Cryobacterium sp. LW097	0.12413624846053	0.0287592736490347	0.194261524727156	0.942187820030649	-0.161430167258679	-0.10751315539396	-0.0069907075038413	0.177877492829365	0.0505018715261874	0.376070185799477	0.975023853256343
Trueperella pyogenes	0.124247955662988	0.0210208122408043	0.582805669403401	0.24949874931004	-0.134149882016729	-0.0356604597030278	-0.0877996382998805	0.177998284596392	0.0391367989368644	0.741669609466135	0.468956549354385
Mycoplasma orale	0.124393588266754	0.0194741593301079	0.176099267333233	0.32405861696506	-0.208434782826818	-0.134732037007159	-0.114407844943198	0.178167614072408	0.0368059344265777	0.353942631402666	0.550755472015467
Caldivirga maquilingensis	0.124512735165929	0.276872111632388	0.842221495001821	0.100679107383983	-0.0957376934609628	0.01973732790309	0.19182571095457	0.17829894204356	0.34293486418858	0.911716350815441	0.257004769202887
Cellulomonas flavigena	0.124754353600479	0.0411323754966149	0.763602177218991	0.915851326009456	-0.150547510675936	0.0247726655872436	-0.0101756531675365	0.178605549444778	0.0680953394454218	0.862105796046615	0.96269642458812
Halorubrum sp. BOL3-1	0.124850497434792	0.856704171041411	0.0237593372867999	0.538661219642525	0.0138678536823188	0.199325522162233	0.0623866039106295	0.178703797738934	0.880915111615416	0.0887252077863591	0.731048267577547
Dechloromonas aromatica	0.12535800204638	0.0220225373027631	0.365723467773329	0.860660593045876	-0.138054775130563	-0.0607315000050284	-0.0137341608340438	0.179374972052419	0.0407216279168973	0.566714869191003	0.936673351975853
Caulobacteraceae bacterium OTSz_A_272	0.125374653240827	0.0213405079976093	0.699674432939245	0.647089959381767	-0.187071848186249	-0.0349173711751452	-0.0484762030138572	0.179374972052419	0.0396410923731336	0.824899009415291	0.808115806966384
Unclassified Promicromonosporaceae Family	0.125533233385326	0.04091537537502	0.0604963126879453	0.194490823355442	-0.185224852405905	-0.191567585296672	-0.153722175358164	0.179562294626499	0.067850982555	0.170217961263222	0.402558995744155
Arcobacter marinus	0.125738744956032	0.0426162968535946	0.0589686561450917	0.202096057643453	-0.159160073252175	-0.165667780954056	-0.129103806901404	0.179816650461236	0.0701166029306419	0.16707785907776	0.411027810315246
Photorhabdus laumondii	0.126006309301548	0.0193142637179428	0.270436097594568	0.621960442495078	-0.115405633999868	-0.0606690942466419	-0.0316376714134332	0.180159615280549	0.0365462787250351	0.466953474549089	0.791546586551029
Nitrospira defluvii	0.126041012160174	0.0371979958435044	0.699712113801618	0.108684909138853	-0.13799855231919	-0.0285935020038058	-0.140259202166135	0.180169564818	0.0626299675933932	0.824899009415291	0.270843671464014
Roseateles depolymerans	0.12632512301232	0.0787754648809641	0.741450733704861	0.351375906293432	-0.121805595043263	-0.0256429604903082	0.0849233676568276	0.1805182442983	0.117036803691828	0.8495820573283	0.575093458398257
Marinomonas primoryensis	0.126340532851212	0.0209708148794394	0.165169786217844	0.263673671565481	-0.179770751260967	-0.120720936966912	-0.113314251344739	0.1805182442983	0.0390549101884369	0.338363593595798	0.486254807655217
Unclassified Sphingorhabdus Genus	0.126400889632231	0.0243688882907237	0.135449553834257	0.59325756191478	-0.204548264073959	-0.151936598740566	-0.0631361252972192	0.180564755229149	0.0442181809547734	0.295071923045845	0.771878502907698
Exiguobacterium sp. AT1b	0.126450273028229	0.0255426562172383	0.818390132612655	0.297253941449099	-0.158412472093316	-0.018111033150785	-0.0963527115557139	0.180595573574955	0.0459484790788769	0.896983210326849	0.523505456328078
Unclassified Prolixibacteraceae Family	0.126794888930096	0.616793423919284	0.804901876910828	0.0305171133276862	0.0415429960998022	-0.0232191455292653	0.241419994092952	0.181047935073009	0.673072844048367	0.889745074189629	0.114026544275025
Paracoccus yeei	0.126833996351543	0.0186351634527578	0.263685706234292	0.271476276604752	-0.160117437660647	-0.0850499662288832	-0.0979029209650604	0.18106396401559	0.0355175273851641	0.460439627933716	0.494937377953751
Lactococcus lactis	0.127171080637314	0.787073993253955	0.31972166953681	0.0235377786710843	-0.0410862374429338	-0.168710940845472	-0.448497110213466	0.181505274210707	0.821613649283264	0.523130699144913	0.094354527586433
Dolichospermum sp. UHCC 0315A	0.127204001332823	0.287893664153934	0.081528356405095	0.036243766091558	-0.103558906483062	-0.192652806331916	-0.2715653816698	0.181512367535783	0.354288697179391	0.209266856322011	0.128405355700261
Bacillus albus	0.127364653556462	0.103068036083154	0.131610592414062	0.0373530711291182	-0.125952905137725	-0.131122142138076	-0.212595648321768	0.181701682819785	0.146845946977622	0.2899021069644	0.130839176994372
Corynebacterium doosanense	0.127641404542449	0.116018657487188	0.330245891941699	0.738422802211994	-0.11734493464072	0.0818205158212554	0.0327224948543531	0.182056508038362	0.162656554775864	0.533172906328458	0.869504565288248
Pseudactinotalea sp. HY158	0.127808673237517	0.918560029977939	0.0265858391871132	0.705166623072496	0.0071765686291467	0.179215305913582	0.035249876416564	0.182255055776116	0.933217902796736	0.095815134201838	0.848971459071707
Glutamicibacter halophytocola	0.127838370049217	0.0863640447602531	0.408900412428398	0.917397918285226	-0.106141790349543	0.0574666399028457	0.00842403732462217	0.182257382019673	0.126512698138975	0.605288187442447	0.963262813659404
Gordonia insulae	0.127878774304685	0.173630882940349	0.242548264733419	0.585867293980972	-0.0945624167151946	0.0919774868955091	0.0500229939736004	0.182274969344737	0.229521923413498	0.437044514755501	0.767161047467933
Unclassified Proteobacteria Phylum	0.127912093575567	0.041582186658503	0.764424427852875	0.865860152328734	-0.0890701831686118	0.0146582395473827	-0.0096668882158249	0.182282452420394	0.068728612919399	0.862884101247449	0.938627633522602
Lysinibacillus sp. 2017	0.128141278023115	0.040772314193558	0.756118497247391	0.108681188953351	-0.132213857056988	-0.0223666837113561	-0.135970113131742	0.18255029006329	0.0676655784239626	0.857577008155892	0.270843671464014
Candidatus Arsenophonus lipoptenae	0.128156263073381	0.0335697738816424	0.522486935997576	0.0996935545460989	-0.167347334997823	-0.0558624735578693	-0.168666402807174	0.18255029006329	0.0574445616831055	0.697071673034789	0.255763803465465
Ectothiorhodospiraceae bacterium BW-2	0.12831938500031	0.0355516056099471	0.0993842433450365	0.126989084014719	-0.145609890441841	-0.128630968360724	-0.139208167091417	0.182742562761407	0.0602799286765004	0.240193999360874	0.302652096505178
Microbacterium sp. Y-01	0.128450816771517	0.0487488259224257	0.756144492931132	0.902908365699726	-0.143912318098801	0.025455441576582	0.0117062398769777	0.182889630369268	0.0786034886443695	0.857577008155892	0.957460308108103
Rickettsia raoultii	0.128559256377165	0.0683331000838767	0.433680470840221	0.424509410219813	-0.12840191763652	-0.0613920595812669	0.0728724289579133	0.183003904189678	0.104241285399271	0.624819359631069	0.638879283885856
Candidatus Planktophila limnetica	0.128612477469943	0.0312691224445467	0.968898843113323	0.91358399497596	-0.196224999640774	-0.00396197103133516	-0.0128961813707566	0.183039541680869	0.0541642254347524	0.984052093709402	0.962325146709136
Candidatus Kinetoplastibacterium crithidii	0.129261156852482	0.421840864006177	0.0775491784700623	0.804876472056952	-0.0671122063104291	0.16742318432623	0.0270675130966284	0.183889434695478	0.490059851673724	0.201641411076038	0.908230722769392
Cyclobacterium amurskyense	0.129266287247437	0.0198851005347995	0.279043944294753	0.231594632816701	-0.159700526489605	-0.0828761565913182	-0.107180704011485	0.183889434695478	0.0374735469741695	0.476655350397772	0.448011780015388
Kerstersia gyiorum	0.129340505456278	0.0285983648876522	0.37638889929292	0.932627742267345	-0.128613994044607	-0.0580475864308155	0.00647018018560409	0.183952963089026	0.0503039694346943	0.575791650038619	0.970590474083997
Selenomonas sp. oral taxon 126	0.129367598156388	0.0504926085246485	0.680835250944872	0.405573848852883	-0.105829689791266	0.0249421442100446	-0.0591182409215533	0.183952963089026	0.0810027173317854	0.813345128704194	0.625797294271451
Microlunatus sp. Gsoil 973	0.129489081580301	0.257796681749958	0.148334920160492	0.657574890253539	-0.0773151140592876	0.112427646334154	0.0401296331773112	0.184085397500542	0.322444462882171	0.314388698277492	0.814630167361023
Candidatus Aquiluna sp. UB-MaderosW2red	0.129579525376961	0.0350919686157326	0.118036703206967	0.839302278914321	-0.142603402352208	-0.119046656250184	-0.0179317435262383	0.18417365677347	0.0596407338891828	0.269052422122163	0.924816158615818
